transaction_id,customer_id,amount,transaction_type,transaction_time
37790,1554,43992.81,transfer,2026-02-04 17:49:07
37791,424,90607.2,deposit,2026-05-19 11:34:17
37792,3919,2157.62,transfer,2026-04-26 21:06:46
37793,2263,18374.98,deposit,2026-05-08 21:04:36
37794,1253,58592.79,deposit,2025-11-05 18:21:41
37795,3333,5937.9,withdrawal,2026-02-16 12:05:57
37796,656,43325.62,deposit,2025-11-07 07:47:56
37797,1387,68862.8,deposit,2026-05-25 07:45:48
37798,3700,95452.26,transfer,2025-12-08 04:32:43
37799,2038,6242.18,withdrawal,2025-12-11 00:46:25
37800,2309,31866.59,deposit,2026-02-14 05:45:43
37801,1151,60822.78,transfer,2025-10-08 09:43:49
37802,2993,5841.2,withdrawal,2025-10-17 18:56:04
37803,3580,80129.53,deposit,2026-04-09 23:48:00
37804,3927,44338.7,deposit,2026-04-17 08:50:35
37805,3402,1724.85,deposit,2025-07-24 05:23:07
37806,1491,12204.94,withdrawal,2025-11-18 07:42:43
37807,286,3502.97,withdrawal,2026-03-18 11:55:16
37808,1456,73360.3,withdrawal,2026-03-16 03:23:24
37809,328,82256.53,transfer,2026-01-03 19:44:15
37810,2742,96350.01,deposit,2026-03-27 13:38:48
37811,3171,48371.08,deposit,2026-04-08 08:19:04
37812,1751,85928.53,withdrawal,2025-10-28 00:08:54
37813,1266,65911.49,transfer,2026-05-08 00:09:34
37814,206,44940.94,withdrawal,2026-02-11 19:49:26
37815,2949,41930.59,deposit,2025-06-26 21:57:10
37816,2547,78177.22,deposit,2026-03-17 21:37:32
37817,407,60244.39,withdrawal,2025-12-03 02:16:19
37818,1223,32591.07,deposit,2026-03-07 22:22:21
37819,3892,49329.8,withdrawal,2025-08-27 21:09:02
37820,1444,83175.87,withdrawal,2025-12-01 03:01:02
37821,212,91231.5,deposit,2025-08-01 03:40:04
37822,1501,44175.96,transfer,2026-06-13 14:43:17
37823,2349,18872.5,withdrawal,2026-02-28 00:54:21
37824,3535,29427.4,deposit,2025-11-12 20:01:18
37825,3071,48285.91,withdrawal,2026-05-23 14:59:09
37826,4472,43822.81,transfer,2026-06-03 05:38:26
37827,1233,13385.26,transfer,2026-02-08 18:18:31
37828,1675,49715.01,transfer,2026-03-29 16:55:33
37829,560,47412.65,deposit,2026-04-19 17:41:56
37830,3355,52298.95,withdrawal,2026-05-25 22:44:09
37831,336,52219.15,withdrawal,2026-03-24 04:18:05
37832,1719,9811.55,withdrawal,2025-07-26 02:34:04
37833,799,92304.75,transfer,2025-11-26 13:38:23
37834,4277,61270.77,transfer,2025-11-04 21:42:07
37835,64,13948.84,transfer,2026-05-21 13:18:57
37836,306,94031.88,withdrawal,2025-11-25 16:44:07
37837,1974,54359.32,withdrawal,2025-07-11 18:34:14
37838,381,69389.68,withdrawal,2025-11-11 22:52:46
37839,3721,31621.47,transfer,2025-10-02 06:01:58
37840,4627,38990.67,deposit,2026-03-16 07:46:36
37841,4908,10342.45,withdrawal,2025-10-17 14:57:53
37842,2127,32935.94,deposit,2025-08-21 07:40:59
37843,3501,63572.1,deposit,2025-07-14 02:03:50
37844,512,60778.59,deposit,2025-10-21 05:58:30
37845,4564,95783.18,withdrawal,2025-08-30 16:18:26
37846,91,74036.41,transfer,2026-01-19 19:24:21
37847,3324,21445.03,deposit,2026-03-27 06:02:07
37848,1959,53614.26,withdrawal,2025-08-24 19:06:54
37849,2561,50296.73,withdrawal,2025-10-30 19:00:14
37850,4448,15520.5,deposit,2025-10-27 04:51:50
37851,1034,76499.1,transfer,2026-04-02 08:12:55
37852,4817,99118.77,transfer,2025-07-25 03:34:08
37853,4823,16413.49,deposit,2025-09-28 17:20:01
37854,2323,43272.94,transfer,2025-10-05 11:08:16
37855,3059,55556.0,deposit,2026-05-13 20:39:40
37856,2788,281.06,transfer,2026-01-16 04:43:02
37857,2458,90719.58,transfer,2025-08-10 11:21:04
37858,1155,37677.28,transfer,2025-12-20 18:59:58
37859,3965,21458.58,withdrawal,2025-10-23 14:33:29
37860,1716,32892.24,deposit,2026-02-08 06:35:17
37861,326,19832.83,withdrawal,2025-07-17 22:09:16
37862,2996,52328.55,deposit,2026-02-16 07:20:06
37863,2644,9159.66,transfer,2025-07-02 15:41:52
37864,2664,3283.14,withdrawal,2026-01-20 00:06:09
37865,172,75190.86,deposit,2025-12-30 10:36:43
37866,3429,91951.22,withdrawal,2025-07-04 14:08:45
37867,3138,23248.32,withdrawal,2026-01-08 12:58:14
37868,4391,60728.54,withdrawal,2026-06-11 18:58:27
37869,1768,40129.93,withdrawal,2025-08-10 06:37:57
37870,2914,87799.96,transfer,2025-07-14 02:58:12
37871,1011,22816.33,deposit,2026-03-05 03:10:36
37872,2252,65935.37,withdrawal,2026-04-05 02:33:18
37873,2683,88871.03,transfer,2025-09-13 10:43:36
37874,4814,58183.04,withdrawal,2025-08-29 12:23:09
37875,1050,36012.35,withdrawal,2025-11-16 12:18:41
37876,4769,69304.51,withdrawal,2025-12-31 10:02:26
37877,1346,11599.45,deposit,2025-11-27 04:32:15
37878,4759,25840.45,withdrawal,2025-10-03 06:26:50
37879,1065,61013.2,withdrawal,2026-06-15 16:38:47
37880,3307,12051.21,deposit,2026-04-22 06:24:37
37881,4443,2216.41,deposit,2025-11-12 04:24:47
37882,4028,56455.51,deposit,2025-10-11 08:05:40
37883,3572,37294.85,transfer,2026-04-06 10:42:01
37884,1638,59894.15,withdrawal,2026-05-12 20:09:47
37885,2892,36345.35,transfer,2025-06-23 15:01:17
37886,1208,86464.08,withdrawal,2026-05-02 19:19:29
37887,4075,97659.83,deposit,2025-11-07 10:22:06
37888,1693,94713.75,transfer,2026-04-10 17:14:30
37889,3852,23666.85,deposit,2025-10-28 05:49:35
37890,4319,40075.41,transfer,2026-03-03 19:26:21
37891,4264,22819.64,transfer,2025-07-12 18:19:49
37892,3847,29247.62,deposit,2026-03-31 06:01:54
37893,4000,80581.57,transfer,2025-09-01 17:57:25
37894,1139,80583.3,deposit,2025-06-23 05:23:34
37895,569,28596.22,deposit,2026-02-01 05:52:56
37896,4730,83013.86,deposit,2025-11-27 13:44:18
37897,2755,44178.84,withdrawal,2025-12-08 00:55:23
37898,4304,3249.44,transfer,2026-03-15 18:54:34
37899,4876,5530.82,transfer,2026-05-25 12:30:35
37900,4713,62141.18,transfer,2025-09-02 04:20:23
37901,4889,67995.94,deposit,2026-01-18 20:30:02
37902,2645,34296.11,deposit,2025-10-26 08:58:32
37903,4331,68606.94,transfer,2026-03-05 18:09:28
37904,3000,44337.47,withdrawal,2025-06-28 14:37:29
37905,979,19882.54,deposit,2025-11-26 03:57:39
37906,3455,19516.46,transfer,2026-01-04 13:50:27
37907,2593,57991.9,deposit,2026-01-08 02:32:04
37908,1178,81992.12,transfer,2025-08-05 14:27:32
37909,2015,56271.57,withdrawal,2025-09-20 08:03:06
37910,104,70960.91,deposit,2026-04-23 22:50:33
37911,3315,88245.69,deposit,2025-11-14 19:06:29
37912,4213,53459.99,withdrawal,2025-12-08 19:24:21
37913,872,70196.25,transfer,2025-12-18 19:31:31
37914,4225,64795.48,transfer,2026-03-08 21:30:32
37915,1885,88938.0,withdrawal,2025-07-09 21:15:55
37916,1382,28000.72,deposit,2025-09-14 10:13:54
37917,1000,17608.21,deposit,2025-12-04 22:35:17
37918,3898,64300.77,transfer,2026-06-14 16:33:47
37919,946,53667.22,withdrawal,2025-12-27 00:33:17
37920,3218,15260.45,deposit,2025-12-11 06:31:12
37921,1163,28628.88,deposit,2026-04-17 21:03:44
37922,295,2410.95,deposit,2026-04-06 17:48:38
37923,4801,59103.37,transfer,2025-09-10 21:21:38
37924,1949,10694.1,withdrawal,2026-01-05 23:15:26
37925,4593,48465.65,transfer,2025-06-25 21:30:52
37926,2697,13653.3,transfer,2025-08-04 23:19:27
37927,3602,59052.55,withdrawal,2026-02-23 09:12:05
37928,2158,75383.31,withdrawal,2026-01-08 13:33:13
37929,2528,73202.3,transfer,2025-08-21 17:39:40
37930,3114,68302.45,withdrawal,2026-03-11 05:11:13
37931,3518,50436.55,deposit,2026-05-12 05:00:50
37932,1961,15346.81,withdrawal,2026-06-02 10:12:22
37933,3940,67675.58,transfer,2026-04-23 09:11:28
37934,2177,61002.2,withdrawal,2025-08-14 10:20:54
37935,895,99161.34,withdrawal,2025-10-18 08:58:48
37936,1576,50221.83,withdrawal,2026-06-12 02:11:18
37937,2043,31590.73,transfer,2025-07-17 04:59:23
37938,3465,18337.51,deposit,2026-04-21 06:49:52
37939,4775,16136.07,deposit,2026-04-26 07:37:41
37940,3557,21602.29,withdrawal,2025-10-14 19:48:55
37941,3275,36946.66,transfer,2025-09-14 01:35:26
37942,2203,87686.32,transfer,2026-03-18 09:43:44
37943,2235,41186.49,withdrawal,2026-01-01 13:39:53
37944,4218,14140.85,deposit,2026-01-06 01:53:54
37945,4364,93681.7,transfer,2025-09-28 13:34:50
37946,2419,59224.1,deposit,2025-12-23 02:44:00
37947,3737,6299.8,deposit,2025-11-06 11:51:01
37948,4662,93098.64,withdrawal,2025-08-08 01:37:49
37949,3702,50301.29,deposit,2025-10-09 20:24:20
37950,3900,34694.45,withdrawal,2026-05-26 09:00:07
37951,2637,72611.68,transfer,2026-03-09 05:28:03
37952,2140,87208.86,transfer,2026-04-28 13:37:26
37953,1451,54490.28,deposit,2025-12-28 03:52:26
37954,4459,7778.4,deposit,2026-01-20 11:56:33
37955,1677,77530.39,deposit,2025-10-08 11:31:30
37956,967,84565.69,transfer,2026-01-20 16:39:56
37957,2372,46995.55,deposit,2025-09-17 19:20:20
37958,321,65520.99,deposit,2026-04-19 13:10:56
37959,636,42438.89,transfer,2025-10-14 09:22:30
37960,3138,80772.48,withdrawal,2026-06-01 12:49:28
37961,1180,59764.04,transfer,2025-06-21 21:31:17
37962,2564,84097.48,deposit,2026-04-20 20:19:17
37963,43,46150.1,transfer,2026-04-14 01:24:19
37964,771,87292.78,deposit,2026-04-01 10:41:48
37965,2943,43877.36,transfer,2026-06-09 16:54:32
37966,2731,2116.81,transfer,2026-02-17 17:32:55
37967,4875,76789.84,deposit,2026-05-03 12:58:22
37968,93,13009.06,transfer,2025-11-12 19:10:38
37969,3204,87603.77,withdrawal,2025-07-10 15:35:21
37970,2520,35380.41,withdrawal,2025-11-27 05:28:07
37971,4110,26660.25,transfer,2026-03-17 01:44:58
37972,2753,7131.4,withdrawal,2025-11-02 21:32:14
37973,4457,52250.96,transfer,2025-10-15 23:38:14
37974,3403,92566.72,deposit,2026-05-06 15:46:17
37975,45,59980.92,deposit,2026-05-15 07:57:46
37976,2769,93645.75,withdrawal,2026-03-30 09:43:51
37977,1547,22831.08,withdrawal,2026-05-10 23:52:22
37978,3721,56865.2,withdrawal,2025-11-18 23:32:07
37979,2753,91680.25,withdrawal,2025-11-07 16:42:10
37980,4173,11003.59,transfer,2025-12-20 11:18:46
37981,4195,64378.36,transfer,2026-01-26 11:17:38
37982,1552,92523.42,transfer,2025-10-17 03:17:44
37983,2515,18789.68,deposit,2026-01-03 12:09:42
37984,2233,7902.84,withdrawal,2025-11-04 20:03:27
37985,1712,60742.83,withdrawal,2025-08-18 12:22:11
37986,1836,47096.33,transfer,2025-11-19 05:04:29
37987,4011,88962.8,withdrawal,2025-06-27 06:46:39
37988,1770,1823.59,transfer,2025-10-13 10:00:37
37989,4300,96898.97,transfer,2025-12-25 13:41:32
37990,2571,39804.22,transfer,2026-05-02 13:24:23
37991,4232,55947.21,deposit,2026-04-23 08:55:30
37992,2891,15655.49,deposit,2026-01-12 06:09:01
37993,2104,64543.45,withdrawal,2025-12-02 02:20:29
37994,941,77453.96,withdrawal,2025-07-04 20:12:35
37995,4370,76891.38,withdrawal,2026-04-18 03:15:54
37996,1825,51709.31,transfer,2025-07-18 16:49:42
37997,976,54578.49,transfer,2025-12-01 09:10:53
37998,1090,53049.66,withdrawal,2025-07-05 00:43:58
37999,2894,68522.91,transfer,2025-08-05 16:54:55
38000,2749,33297.59,deposit,2026-04-22 14:39:09
38001,2172,83857.44,deposit,2026-06-11 08:17:58
38002,2718,1698.43,deposit,2026-03-28 07:12:26
38003,3310,68235.98,deposit,2025-11-19 15:01:51
38004,867,13878.37,transfer,2025-09-23 00:20:49
38005,2208,87476.02,withdrawal,2026-03-06 00:57:56
38006,1370,8819.64,deposit,2025-09-26 23:14:10
38007,4958,766.57,withdrawal,2026-01-04 16:18:04
38008,1620,58350.45,transfer,2026-02-19 23:46:32
38009,961,68443.41,deposit,2025-10-08 04:05:50
38010,2259,45267.01,transfer,2025-08-03 22:18:40
38011,2585,35579.61,transfer,2026-04-29 09:10:11
38012,2293,8049.22,withdrawal,2026-05-01 15:53:35
38013,2938,8602.37,transfer,2025-10-25 13:44:17
38014,2052,14459.62,transfer,2026-06-06 15:12:10
38015,597,48928.39,withdrawal,2026-05-13 04:42:37
38016,1449,78153.14,deposit,2026-03-01 09:24:15
38017,279,44243.68,withdrawal,2026-05-28 17:11:46
38018,1608,69452.97,deposit,2025-08-04 03:26:35
38019,2687,74519.09,transfer,2025-08-05 22:32:21
38020,2126,63321.6,deposit,2026-03-25 04:35:09
38021,77,17773.64,withdrawal,2026-05-17 03:34:44
38022,1471,68390.6,transfer,2026-05-15 15:36:55
38023,4590,65029.53,deposit,2026-06-18 12:25:19
38024,1634,40671.14,transfer,2026-02-16 08:21:00
38025,2460,25202.99,transfer,2026-02-08 10:37:44
38026,3227,50552.44,transfer,2026-03-17 14:38:39
38027,1744,9702.93,withdrawal,2025-11-08 14:54:12
38028,899,11282.69,withdrawal,2026-04-08 18:30:30
38029,4108,27169.99,withdrawal,2025-11-25 09:08:41
38030,3957,3948.35,deposit,2026-01-28 07:30:30
38031,948,7968.08,withdrawal,2025-10-09 05:16:17
38032,2511,16202.71,deposit,2025-12-16 17:00:33
38033,3392,57120.4,transfer,2026-04-21 14:50:54
38034,4944,66692.01,deposit,2025-08-29 06:13:44
38035,1164,24900.48,withdrawal,2025-11-22 03:11:30
38036,3278,87642.22,withdrawal,2025-08-17 07:37:13
38037,4811,71791.19,deposit,2025-11-08 06:02:33
38038,1706,84507.66,deposit,2026-02-03 20:55:26
38039,1293,34073.28,withdrawal,2026-01-08 14:24:56
38040,3227,67183.48,transfer,2025-07-07 09:59:51
38041,4883,84349.84,transfer,2026-03-06 11:24:51
38042,2744,83726.16,deposit,2026-05-29 22:01:39
38043,4419,81483.84,deposit,2025-09-17 00:46:59
38044,3803,88919.57,deposit,2025-12-31 10:25:05
38045,475,56312.53,transfer,2025-07-21 08:32:21
38046,241,96721.14,withdrawal,2026-05-12 03:42:33
38047,4201,47341.72,withdrawal,2025-09-07 08:55:02
38048,4893,57160.94,deposit,2025-10-16 11:39:59
38049,4950,53099.6,withdrawal,2025-11-07 04:33:39
38050,1788,14485.01,deposit,2025-12-29 09:38:16
38051,208,24797.45,transfer,2025-12-25 22:39:33
38052,1079,14042.89,withdrawal,2026-01-08 03:55:09
38053,475,26264.24,transfer,2025-12-16 12:58:32
38054,4407,27727.42,deposit,2026-02-28 11:07:36
38055,4057,2781.74,transfer,2025-12-23 13:18:41
38056,2560,38320.51,deposit,2026-03-04 00:47:03
38057,2379,69695.93,deposit,2025-06-21 14:29:28
38058,1583,51492.2,deposit,2026-04-25 14:19:52
38059,3447,37410.97,transfer,2026-05-01 02:46:15
38060,1448,56473.51,deposit,2025-09-24 13:25:22
38061,2999,43894.94,transfer,2026-02-01 17:12:51
38062,1986,52538.7,deposit,2025-10-29 13:08:41
38063,3751,6592.98,deposit,2025-08-23 10:21:45
38064,2999,64819.56,transfer,2025-09-25 15:31:33
38065,2009,8062.67,deposit,2026-03-30 17:11:47
38066,570,65616.41,deposit,2025-11-17 08:33:17
38067,4368,54969.87,deposit,2026-02-12 15:14:56
38068,20,99463.14,withdrawal,2025-06-29 18:48:32
38069,4649,50316.12,withdrawal,2025-08-03 21:05:08
38070,1573,24401.68,deposit,2026-06-08 15:56:31
38071,252,70281.35,deposit,2025-08-26 00:36:11
38072,3598,49340.44,withdrawal,2026-01-25 11:44:47
38073,3789,45459.69,deposit,2025-10-09 11:42:31
38074,824,84709.24,deposit,2025-07-30 13:20:42
38075,906,39370.33,transfer,2025-08-25 15:48:51
38076,2516,6855.71,deposit,2025-12-15 22:45:27
38077,3192,61761.36,withdrawal,2025-07-17 01:22:41
38078,236,92119.19,deposit,2026-03-01 19:20:54
38079,2970,24026.74,transfer,2026-06-03 01:32:49
38080,1951,75031.26,deposit,2026-03-23 07:28:28
38081,1575,16019.61,transfer,2025-09-30 17:12:27
38082,617,94538.18,transfer,2026-03-02 18:17:08
38083,4895,84456.17,transfer,2026-05-21 12:15:48
38084,4070,45696.36,transfer,2025-11-09 16:59:25
38085,4492,73051.6,transfer,2026-02-23 19:04:45
38086,2720,12144.23,deposit,2025-06-26 06:28:46
38087,637,73972.0,transfer,2026-04-08 20:14:39
38088,1041,94589.36,deposit,2026-02-11 01:05:59
38089,364,51447.32,deposit,2025-12-19 05:02:53
38090,3726,24919.86,withdrawal,2025-07-30 16:10:14
38091,1957,60109.83,withdrawal,2026-05-22 03:32:50
38092,3590,67253.26,withdrawal,2025-09-21 19:47:30
38093,961,47383.32,transfer,2025-11-09 15:57:08
38094,4423,67882.78,transfer,2026-04-20 07:36:25
38095,4355,46544.54,transfer,2026-01-04 19:15:31
38096,2062,40427.03,deposit,2025-09-20 14:45:42
38097,2195,52413.71,transfer,2025-12-19 12:51:37
38098,3384,70280.39,deposit,2026-04-11 06:30:58
38099,3586,14892.34,withdrawal,2025-11-01 15:01:17
38100,3994,51904.41,transfer,2025-12-11 09:49:55
38101,2460,2800.23,withdrawal,2026-06-03 17:27:16
38102,3753,79702.78,transfer,2026-06-11 18:44:29
38103,4682,69370.04,deposit,2025-09-11 22:29:21
38104,715,21745.49,transfer,2025-12-21 06:52:36
38105,778,7442.2,withdrawal,2025-08-25 13:55:43
38106,4397,28855.18,withdrawal,2025-09-23 14:58:36
38107,2831,50113.73,withdrawal,2025-11-10 03:17:29
38108,4981,63379.03,withdrawal,2026-01-21 16:19:11
38109,2480,65287.64,deposit,2025-08-04 18:49:38
38110,3965,69441.21,withdrawal,2026-06-13 09:16:37
38111,9,83075.4,deposit,2026-03-03 00:10:21
38112,3105,6480.72,withdrawal,2025-12-20 01:10:43
38113,286,83107.85,withdrawal,2026-05-14 09:23:43
38114,198,80327.86,withdrawal,2025-07-16 02:26:28
38115,2361,30376.42,transfer,2025-07-01 17:54:52
38116,3177,66949.74,transfer,2025-10-20 20:43:56
38117,2766,48426.49,deposit,2026-03-01 16:49:22
38118,2343,67264.6,withdrawal,2026-02-19 10:46:29
38119,2882,1880.39,transfer,2025-11-05 11:58:58
38120,1669,27934.7,transfer,2025-11-13 07:43:35
38121,4775,21612.5,transfer,2025-11-27 01:30:17
38122,3410,44477.64,deposit,2025-06-26 07:34:07
38123,4597,52907.46,withdrawal,2026-02-13 09:49:22
38124,4072,52383.92,withdrawal,2026-01-14 06:08:13
38125,1466,14932.47,withdrawal,2025-10-12 03:41:30
38126,4370,70300.9,deposit,2025-12-03 19:16:55
38127,935,58596.39,transfer,2025-09-24 19:21:09
38128,2051,53841.17,transfer,2025-11-27 16:16:47
38129,147,91807.05,deposit,2025-07-31 11:24:43
38130,3316,1727.64,transfer,2025-12-10 17:11:32
38131,4488,37735.2,deposit,2025-12-26 04:58:59
38132,1356,80796.51,withdrawal,2026-02-27 02:49:36
38133,4086,47072.75,transfer,2026-06-06 19:55:09
38134,2265,86012.57,deposit,2025-10-05 19:59:08
38135,3108,73744.16,deposit,2025-07-02 08:27:22
38136,184,38262.1,deposit,2026-03-26 09:45:47
38137,34,88356.6,deposit,2026-04-14 02:32:52
38138,2619,69091.09,transfer,2026-02-08 23:10:39
38139,2602,7277.34,transfer,2026-02-24 09:23:01
38140,1386,23280.62,deposit,2025-10-26 13:04:05
38141,4902,11818.76,transfer,2026-02-27 21:03:27
38142,1935,4255.62,transfer,2026-02-23 23:53:29
38143,3724,89994.63,deposit,2026-01-19 08:07:39
38144,3076,56464.91,withdrawal,2025-09-21 05:20:39
38145,4437,55269.69,deposit,2026-04-06 18:25:49
38146,3103,30019.77,transfer,2025-11-12 06:08:39
38147,4282,94646.08,withdrawal,2026-01-24 22:58:42
38148,3991,79373.46,withdrawal,2026-04-06 16:30:14
38149,3966,7672.89,withdrawal,2026-01-01 00:53:09
38150,1518,97035.41,deposit,2025-11-02 01:06:28
38151,3685,92130.0,withdrawal,2026-01-02 19:32:12
38152,4941,82076.32,withdrawal,2026-05-09 18:39:24
38153,4169,23057.66,withdrawal,2025-12-27 06:07:53
38154,2943,96405.61,deposit,2026-03-08 00:40:31
38155,999,41059.63,deposit,2025-09-04 08:11:38
38156,15,35848.43,withdrawal,2025-08-03 17:21:34
38157,3050,23203.99,withdrawal,2025-07-27 19:09:01
38158,4362,3365.79,transfer,2025-08-17 05:03:19
38159,459,5713.26,deposit,2026-04-01 02:20:44
38160,4031,14605.65,withdrawal,2026-06-17 08:45:06
38161,2543,54450.89,deposit,2025-11-15 15:15:58
38162,285,99826.63,deposit,2025-11-27 02:57:41
38163,3671,5274.85,deposit,2025-08-01 03:24:26
38164,430,26003.93,deposit,2025-12-13 21:28:52
38165,2589,49011.25,deposit,2026-04-19 04:17:21
38166,2330,29181.41,deposit,2026-05-19 06:37:48
38167,3435,71681.71,deposit,2025-12-31 15:33:22
38168,2937,87267.91,deposit,2025-08-11 11:21:44
38169,1493,72183.59,withdrawal,2026-06-01 01:50:10
38170,2533,76081.0,deposit,2026-02-15 00:58:46
38171,4490,83537.47,transfer,2025-09-20 14:52:40
38172,3951,11425.39,transfer,2025-09-20 16:58:34
38173,387,25715.38,withdrawal,2025-12-16 17:41:43
38174,1981,57489.31,deposit,2025-10-29 19:19:06
38175,3348,25964.7,deposit,2025-09-09 20:45:23
38176,344,41991.16,deposit,2026-05-28 13:31:05
38177,4741,6453.7,deposit,2025-07-25 18:33:52
38178,1658,81798.7,transfer,2026-02-08 10:54:43
38179,2688,13880.3,deposit,2025-10-17 23:36:12
38180,1079,54585.93,deposit,2025-10-13 16:47:16
38181,2277,78923.59,withdrawal,2025-07-26 09:21:01
38182,4864,22041.23,withdrawal,2025-08-17 03:38:34
38183,1586,87017.99,transfer,2026-06-04 21:21:50
38184,3574,10482.21,deposit,2025-10-18 00:47:29
38185,1606,99951.3,deposit,2026-04-10 20:28:27
38186,2981,65036.5,withdrawal,2026-04-07 09:49:43
38187,2041,41667.98,transfer,2025-07-25 01:12:07
38188,1524,38708.24,withdrawal,2025-07-25 04:29:31
38189,602,98063.48,transfer,2026-03-03 12:57:19
38190,2221,1654.12,withdrawal,2026-02-18 02:03:08
38191,1507,16224.04,withdrawal,2025-11-08 10:36:07
38192,2317,40663.94,withdrawal,2026-04-26 07:15:17
38193,120,15717.17,withdrawal,2025-09-20 10:11:50
38194,2706,43815.16,deposit,2025-10-05 20:55:10
38195,1357,40344.04,deposit,2025-11-11 23:36:54
38196,1094,91330.35,transfer,2025-12-06 11:54:32
38197,3513,27443.18,withdrawal,2025-06-18 18:32:03
38198,1190,45907.62,deposit,2025-10-28 21:25:05
38199,3210,801.96,deposit,2025-10-01 11:36:21
38200,155,36095.6,withdrawal,2026-05-13 12:13:10
38201,4028,26644.26,transfer,2025-08-20 13:26:05
38202,2191,24209.99,transfer,2025-08-25 01:01:33
38203,2304,15973.61,deposit,2026-06-07 23:38:03
38204,1121,9374.22,withdrawal,2025-06-25 04:16:22
38205,1615,96953.73,deposit,2026-04-18 19:17:26
38206,1864,56888.67,deposit,2026-05-26 16:35:52
38207,3782,14251.61,transfer,2025-08-04 06:42:14
38208,1683,40173.0,transfer,2025-09-20 09:07:05
38209,4113,22603.71,deposit,2026-06-09 10:48:20
38210,955,45880.76,deposit,2026-02-28 22:27:16
38211,1549,88596.79,deposit,2025-09-10 04:24:22
38212,4362,48148.27,withdrawal,2025-10-08 19:31:06
38213,4763,89532.66,deposit,2025-11-05 00:26:55
38214,2861,52993.63,deposit,2025-10-16 21:56:54
38215,854,73711.39,transfer,2025-08-19 03:10:17
38216,542,63411.77,deposit,2025-09-12 06:34:42
38217,2140,8340.66,withdrawal,2025-12-16 05:53:48
38218,740,87210.53,deposit,2026-06-03 00:21:24
38219,4640,12597.31,withdrawal,2025-09-17 11:11:59
38220,2171,93258.97,transfer,2026-02-19 23:49:05
38221,4483,78385.22,deposit,2025-12-29 14:29:26
38222,1312,25944.09,transfer,2025-11-18 16:02:02
38223,3237,67702.32,transfer,2026-03-17 00:34:43
38224,1583,88426.65,transfer,2026-02-02 04:29:51
38225,1151,26320.45,deposit,2025-09-07 21:49:38
38226,1833,69473.32,withdrawal,2025-09-21 19:13:31
38227,3284,37782.02,transfer,2026-05-25 09:53:47
38228,4771,19383.08,deposit,2025-09-06 09:50:21
38229,933,75497.42,withdrawal,2025-06-23 20:24:09
38230,1865,3874.23,deposit,2026-04-15 20:02:45
38231,2867,13479.37,deposit,2026-05-19 17:53:33
38232,3647,64157.82,transfer,2025-10-22 17:37:37
38233,2303,18468.77,deposit,2026-05-31 20:36:42
38234,3789,22751.09,withdrawal,2025-07-12 13:44:30
38235,4225,53862.5,transfer,2025-10-19 12:35:40
38236,3692,5581.54,transfer,2026-02-01 00:28:42
38237,2729,42682.59,withdrawal,2025-12-24 22:39:35
38238,72,65239.05,withdrawal,2025-07-14 13:40:38
38239,4262,52706.39,withdrawal,2025-07-21 13:02:43
38240,1799,7299.65,deposit,2025-07-18 14:05:25
38241,3842,36013.61,withdrawal,2026-02-06 14:34:08
38242,825,38818.19,withdrawal,2025-07-12 22:54:57
38243,798,65159.77,withdrawal,2025-07-18 06:15:13
38244,725,50567.94,deposit,2025-10-31 13:32:07
38245,765,76251.32,deposit,2026-01-21 09:12:48
38246,2976,89438.31,transfer,2025-11-27 00:15:16
38247,4281,19077.03,transfer,2025-10-25 04:56:55
38248,2969,36290.92,withdrawal,2026-03-31 02:29:38
38249,3954,13236.15,withdrawal,2025-09-08 04:08:01
38250,1808,14515.39,withdrawal,2026-03-02 15:02:00
38251,4871,5902.57,transfer,2026-01-08 01:41:17
38252,4808,69886.75,transfer,2025-12-18 20:24:28
38253,2771,29431.06,transfer,2026-04-30 16:02:13
38254,1968,46847.75,withdrawal,2025-07-17 01:18:12
38255,4629,4142.19,deposit,2025-12-18 07:13:37
38256,531,86493.96,transfer,2026-01-08 12:30:48
38257,3309,97217.54,deposit,2026-04-07 02:07:49
38258,4454,28086.99,withdrawal,2025-07-24 23:29:17
38259,674,89331.26,transfer,2025-08-26 19:39:57
38260,3533,300.25,transfer,2025-09-18 04:52:31
38261,1555,63958.7,deposit,2025-10-22 01:38:49
38262,3228,11048.82,withdrawal,2025-12-26 18:48:50
38263,53,57524.46,transfer,2026-03-18 23:13:51
38264,2623,58529.89,withdrawal,2025-12-10 19:41:19
38265,2639,40311.53,transfer,2025-12-14 15:34:44
38266,4877,40421.96,withdrawal,2026-05-03 07:16:20
38267,1956,20788.39,deposit,2026-01-11 22:47:32
38268,1202,47971.27,deposit,2026-04-22 01:21:41
38269,3929,15194.06,withdrawal,2026-03-10 13:20:22
38270,4902,83536.63,deposit,2026-01-20 23:45:55
38271,4157,25355.22,deposit,2025-08-19 21:36:47
38272,1655,84473.57,deposit,2025-08-30 08:57:23
38273,4459,43287.14,withdrawal,2025-06-30 04:09:57
38274,4230,56174.36,withdrawal,2025-10-26 21:11:53
38275,4341,33384.59,withdrawal,2026-04-26 09:54:18
38276,4552,14232.41,deposit,2026-03-16 14:52:04
38277,2718,79283.08,deposit,2025-09-04 06:41:06
38278,778,11076.98,deposit,2026-02-28 15:22:58
38279,713,51524.39,deposit,2025-10-12 04:55:03
38280,3073,93633.56,transfer,2026-06-02 19:17:07
